Player_Name,Team,Opponent,Year,Week,Home_Away,Snap_Count,Snap_Share_Pct,Rush_ATT,Rush_YDS,Rush_Y_per_Att,Rush_TD,Rec_TGT,Rec_REC,Rec_YDS,Rec_Y_per_Rec,Rec_TD,Fantasy_Pts_HalfPPR,RB_Def_Rank,Avg_Fantasy_Pts_Allowed_RB
Jordan Mason,49ers,Buccaneers,2024,10,Away,3,5,1,5,5,0,0,0,0,0,0,0.5,17,10.97
Jordan Mason,49ers,Seahawks,2024,11,Home,2,3,2,13,6.5,0,0,0,0,0,0,1.3,21,11.31
Jordan Mason,49ers,Packers,2024,12,Away,9,18,3,8,2.7,0,2,1,5,5,0,1.8,21,11.4
Jordan Mason,49ers,Bills,2024,13,Away,25,52,13,78,6,0,0,0,0,0,0,7.8,31,13.38
Jordan Mason,Vikings,Bears,2025,1,Away,30,54,15,68,4.5,0,1,1,7,7,0,8,,
Jordan Mason,Vikings,Falcons,2025,2,Home,28,60,9,30,3.3,0,3,2,8,4,0,4.8,23,12.5
Jordan Mason,Vikings,Bengals,2025,3,Home,36,60,16,116,7.3,2,0,0,0,0,0,23.6,21,11.15
Jordan Mason,Vikings,Steelers,2025,4,Away,47,62,16,57,3.6,0,3,3,15,5,0,8.7,5,7.4
Jordan Mason,Vikings,Browns,2025,5,Away,43,66,13,52,4,1,4,3,4,1.3,0,11.1,2,6.83
Jordan Mason,Vikings,Eagles,2025,7,Home,53,77,15,57,3.8,1,0,0,0,0,0,11.7,21,12.21
Jordan Mason,Vikings,Chargers,2025,8,Away,17,35,4,3,0.8,0,1,1,3,3,0,1.1,13,10.75
Jordan Mason,Vikings,Lions,2025,9,Away,37,60,10,36,3.6,0,1,1,1,1,0,4.2,5,7.88
Jordan Mason,Vikings,Ravens,2025,10,Home,16,25,4,25,6.3,0,1,1,6,6,0,3.6,22,11.55
Jordan Mason,Vikings,Bears,2025,11,Home,9,16,6,45,7.5,1,0,0,0,0,0,10.5,20,11.15
Jordan Mason,Vikings,Packers,2025,12,Away,12,27,8,42,5.3,0,0,0,0,0,0,4.2,15,10.04
Jordan Mims,Saints,Panthers,2024,1,Home,5,8,4,11,2.8,0,0,0,0,0,0,1.1,,
Jordan Mims,Saints,Eagles,2024,3,Home,1,2,0,0,0,0,0,0,0,0,0,0,24,12.8
Jordan Mims,Saints,Buccaneers,2024,6,Home,16,23,1,5,5,0,4,2,13,6.5,0,2.8,11,9.24
Jordan Mims,Saints,Panthers,2024,9,Away,12,15,5,13,2.6,0,1,1,25,25,0,4.3,28,12.51
Jordan Mims,Saints,Falcons,2024,10,Home,8,15,2,10,5,0,2,1,4,4,0,1.9,15,10.35
Jordan Mims,Saints,Browns,2024,11,Home,11,18,2,3,1.5,0,0,0,0,0,0,0.3,4,8.7
Jordan Mims,Saints,Packers,2024,16,Away,25,45,4,16,4,0,8,5,16,3.2,0,5.7,22,10.89
Jordan Mims,Saints,Buccaneers,2024,18,Away,24,36,2,12,6,0,3,3,13,4.3,0,4,6,8.64
Josh Jacobs,Raiders,Broncos,2023,1,Away,47,80,19,48,2.5,0,3,2,23,11.5,0,8.1,,
Josh Jacobs,Raiders,Bills,2023,2,Away,29,73,9,-2,-0.2,0,6,5,51,10.2,0,7.4,23,11.3
Josh Jacobs,Raiders,Steelers,2023,3,Home,59,82,17,62,3.6,0,5,3,18,6,0,9.5,26,15.67
Josh Jacobs,Raiders,Chargers,2023,4,Away,51,70,17,58,3.4,1,11,8,81,10.1,0,23.9,17,9.33
Josh Jacobs,Raiders,Packers,2023,5,Home,54,84,20,69,3.5,1,5,5,20,4,0,17.4,22,11.46
Josh Jacobs,Raiders,Patriots,2023,6,Home,57,81,25,77,3.1,0,5,2,16,8,0,10.3,10,8.03
Josh Jacobs,Raiders,Bears,2023,7,Away,43,66,11,35,3.2,0,4,1,6,6,0,4.6,22,11.85
Josh Jacobs,Raiders,Lions,2023,8,Away,35,76,15,61,4.1,1,4,2,27,13.5,0,15.8,2,6.18
Josh Jacobs,Raiders,Giants,2023,9,Home,47,78,26,98,3.8,2,0,0,0,0,0,21.8,24,11.72
Josh Jacobs,Raiders,Jets,2023,10,Home,53,83,27,116,4.3,0,2,2,11,5.5,0,11.7,18,10.39
Josh Jacobs,Raiders,Dolphins,2023,11,Away,47,77,14,39,2.8,0,1,1,12,12,0,5.6,7,8.58
Josh Jacobs,Raiders,Chiefs,2023,12,Home,44,76,20,110,5.5,1,6,4,15,3.8,0,20.5,6,7
Josh Jacobs,Raiders,Vikings,2023,14,Home,34,63,13,34,2.6,0,2,2,16,8,0,6,12,8.63
Josh Jacobs,Packers,Eagles,2024,1,Away,49,73,16,84,5.3,0,3,2,20,10,0,11.4,,
Josh Jacobs,Packers,Colts,2024,2,Home,47,67,32,151,4.7,0,0,0,0,0,0,13.1,31,25.3
Josh Jacobs,Packers,Titans,2024,3,Away,33,52,14,43,3.1,0,1,1,5,5,0,5.3,28,14.83
Josh Jacobs,Packers,Vikings,2024,4,Home,46,61,9,51,5.7,0,6,4,27,6.8,0,9.8,8,8.14
Josh Jacobs,Packers,Rams,2024,5,Away,44,75,19,73,3.8,1,1,1,21,21,0,15.9,20,12.22
Josh Jacobs,Packers,Cardinals,2024,6,Home,46,63,18,62,3.4,0,3,3,28,9.3,0,10.5,26,13.5
Josh Jacobs,Packers,Texans,2024,7,Home,39,67,12,76,6.3,0,5,5,16,3.2,1,17.7,9,8.19
Josh Jacobs,Packers,Jaguars,2024,8,Away,45,64,25,127,5.1,2,2,1,-2,-2,0,25,14,9.71
Josh Jacobs,Packers,Lions,2024,9,Home,36,55,13,95,7.3,0,3,2,13,6.5,0,11.8,7,9.31
Josh Jacobs,Packers,Bears,2024,11,Away,37,80,18,76,4.2,1,5,4,58,14.5,0,21.4,16,10.16
Josh Jacobs,Packers,49ers,2024,12,Home,38,53,26,106,4.1,3,1,0,0,0,0,28.6,23,11.85
Josh Jacobs,Packers,Dolphins,2024,13,Home,42,78,19,43,2.3,1,4,4,74,18.5,0,19.7,14,10.12
Josh Jacobs,Packers,Lions,2024,14,Away,40,80,18,66,3.7,3,0,0,0,0,0,24.6,4,8.04
Josh Jacobs,Packers,Seahawks,2024,15,Away,48,75,26,94,3.6,1,4,4,42,10.5,0,19.6,20,10.56
Josh Jacobs,Packers,Saints,2024,16,Home,28,41,13,69,5.3,1,4,4,38,9.5,0,18.7,29,12.42
Josh Jacobs,Packers,Vikings,2024,17,Away,40,63,17,69,4.1,1,0,0,0,0,0,10.9,4,8.18
Josh Jacobs,Packers,Bears,2024,18,Home,20,31,6,44,7.3,1,1,1,2,2,0,11.1,21,11.45
Josh Jacobs,Packers,Lions,2025,1,Home,42,88,19,66,3.5,1,1,1,4,4,0,13.5,,
Josh Jacobs,Packers,Commanders,2025,2,Home,53,78,23,84,3.7,1,0,0,0,0,0,14.4,,
Josh Jacobs,Packers,Browns,2025,3,Away,43,66,16,30,1.9,0,9,5,44,8.8,0,9.9,3,5
Josh Jacobs,Packers,Cowboys,2025,4,Away,54,65,22,86,3.9,2,4,4,71,17.8,0,29.7,18,9.64
Josh Jacobs,Packers,Bengals,2025,6,Home,48,79,18,93,5.2,2,5,5,57,11.4,0,29.5,26,13.59
Josh Jacobs,Packers,Cardinals,2025,7,Away,31,55,13,55,4.2,2,1,1,3,3,0,18.3,20,11.62
Josh Jacobs,Packers,Steelers,2025,8,Away,34,53,13,33,2.5,1,3,3,12,4,0,12,4,7.47
Josh Jacobs,Packers,Panthers,2025,9,Home,38,58,17,87,5.1,1,5,4,13,3.3,0,18,8,8.33
Josh Jacobs,Packers,Eagles,2025,10,Home,50,74,21,74,3.5,1,6,5,33,6.6,0,17.2,24,11.67
Josh Jacobs,Packers,Giants,2025,11,Away,12,22,7,40,5.7,0,1,0,0,0,0,4,27,12.63
Joshua Kelley,Chargers,Dolphins,2023,1,Home,39,48,16,91,5.7,1,1,0,0,0,0,15.1,,
Joshua Kelley,Chargers,Titans,2023,2,Away,54,79,13,39,3,0,1,0,0,0,0,3.9,9,6.2
Joshua Kelley,Chargers,Vikings,2023,3,Away,48,73,11,12,1.1,0,1,1,5,5,0,2.2,27,15.75
Joshua Kelley,Chargers,Raiders,2023,4,Home,39,60,17,65,3.8,0,0,0,0,0,0,6.5,19,9.72
Joshua Kelley,Chargers,Cowboys,2023,6,Home,20,27,1,2,2,0,2,1,2,2,0,0.9,5,6.33
Joshua Kelley,Chargers,Chiefs,2023,7,Away,23,37,7,75,10.7,1,0,0,0,0,0,13.5,3,5.74
Joshua Kelley,Chargers,Bears,2023,8,Home,15,22,6,21,3.5,0,0,0,0,0,0,2.1,23,10.38
Joshua Kelley,Chargers,Jets,2023,9,Away,20,34,3,18,6,0,1,1,4,4,0,2.7,18,10.22
Joshua Kelley,Chargers,Lions,2023,10,Home,22,31,5,16,3.2,0,0,0,0,0,0,1.6,3,6.82
Joshua Kelley,Chargers,Packers,2023,11,Away,19,29,6,13,2.2,0,0,0,0,0,0,1.3,16,10.25
Joshua Kelley,Chargers,Ravens,2023,12,Home,13,20,3,8,2.7,0,2,2,6,3,0,2.4,18,9.69
Joshua Kelley,Chargers,Patriots,2023,13,Away,26,43,6,16,2.7,0,3,2,9,4.5,0,3.5,8,8.15
Joshua Kelley,Chargers,Broncos,2023,14,Home,7,10,3,6,2,0,0,0,0,0,0,0.6,29,12.58
Joshua Kelley,Chargers,Raiders,2023,15,Away,15,23,5,22,4.4,0,1,1,6,6,0,1.3,24,10.99
Joshua Kelley,Chargers,Bills,2023,16,Home,8,11,1,-2,-2,0,0,0,0,0,0,-0.2,23,10.55
Joshua Kelley,Chargers,Broncos,2023,17,Away,6,9,2,2,1,0,0,0,0,0,0,0.2,31,13.11
Joshua Kelley,Chargers,Chiefs,2023,18,Home,18,22,2,1,0.5,0,0,0,0,0,0,0.1,,
Justice Hill,Ravens,Texans,2023,1,Home,19,30,8,9,1.1,2,0,0,0,0,0,12.9,,
Justice Hill,Ravens,Bengals,2023,2,Away,43,57,11,41,3.7,0,3,3,12,4,0,6.8,1,1.6
Justice Hill,Ravens,Browns,2023,4,Away,7,12,3,33,11,0,0,0,0,0,0,3.3,4,5.82
Justice Hill,Ravens,Steelers,2023,5,Away,39,56,7,32,4.6,1,4,4,13,3.3,0,10.5,23,12.68
Justice Hill,Ravens,Titans,2023,6,Away,27,38,8,35,4.4,0,3,3,0,0,0,5,27,13.76
Justice Hill,Ravens,Lions,2023,7,Home,30,50,4,46,11.5,0,1,1,2,2,0,5.3,1,5.11
Justice Hill,Ravens,Cardinals,2023,8,Away,31,48,4,15,3.8,0,4,4,40,10,0,7.5,32,17.82
Justice Hill,Ravens,Seahawks,2023,9,Home,48,63,13,40,3.1,0,1,0,0,0,0,4,13,9.2
Justice Hill,Ravens,Browns,2023,10,Home,14,26,2,7,3.5,0,0,0,0,0,0,0.7,1,6.31
Justice Hill,Ravens,Bengals,2023,11,Home,17,26,1,1,1,0,1,1,6,6,0,1.2,17,10.34
Justice Hill,Ravens,Chargers,2023,12,Away,20,28,5,31,6.2,0,1,0,0,0,0,3.1,20,10.38
Justice Hill,Ravens,Rams,2023,14,Home,30,42,0,0,0,0,2,1,12,12,0,1.7,11,8.49
Justice Hill,Ravens,Jaguars,2023,15,Away,18,26,5,23,4.6,0,1,0,0,0,0,2.3,15,9.42
Justice Hill,Ravens,49ers,2023,16,Away,42,62,10,26,2.6,0,3,3,31,10.3,0,7.2,14,9.1
Justice Hill,Ravens,Dolphins,2023,17,Home,20,35,3,48,16,0,5,5,64,12.8,1,19.7,9,8.24
Justice Hill,Ravens,Steelers,2023,18,Home,31,54,0,0,0,0,10,3,26,8.7,0,4.1,25,11.22
Justice Hill,Ravens,Chiefs,2024,1,Away,43,54,1,3,3,0,8,6,52,8.7,0,8.5,,
Justice Hill,Ravens,Raiders,2024,2,Home,35,54,4,22,5.5,0,2,2,10,5,0,4.2,20,12.35
Justice Hill,Ravens,Cowboys,2024,3,Away,26,41,5,33,6.6,0,2,2,21,10.5,0,6.4,29,15.7
Justice Hill,Ravens,Bills,2024,4,Home,20,35,4,18,4.5,0,6,6,78,13,1,18.6,27,13.62
Justice Hill,Ravens,Bengals,2024,5,Away,41,53,5,17,3.4,0,2,1,8,8,0,3,23,14.02
Justice Hill,Ravens,Commanders,2024,6,Home,26,38,1,2,2,0,1,1,2,2,0,0.9,23,12.16
Justice Hill,Ravens,Buccaneers,2024,7,Away,27,46,5,4,0.8,0,3,3,44,14.7,1,12.3,15,9.75
Justice Hill,Ravens,Browns,2024,8,Away,34,50,2,5,2.5,0,1,1,14,14,0,2.4,3,7.7
Justice Hill,Ravens,Broncos,2024,9,Home,19,33,5,15,3,0,3,3,43,14.3,0,7.3,6,8.93
Justice Hill,Ravens,Bengals,2024,10,Home,22,35,2,-2,-1,0,2,2,0,0,0,0.8,12,9.99
Justice Hill,Ravens,Steelers,2024,11,Away,30,49,2,13,6.5,0,7,4,28,7,0,6.1,9,9.65
Justice Hill,Ravens,Chargers,2024,12,Away,26,40,4,55,13.8,1,2,2,7,3.5,0,13.2,2,7.52
Justice Hill,Ravens,Eagles,2024,13,Home,36,50,3,6,2,0,6,4,15,3.8,0,4.1,4,8.25
Justice Hill,Ravens,Giants,2024,15,Away,22,37,2,7,3.5,0,5,5,61,12.2,1,15.3,15,10.24
Justice Hill,Ravens,Steelers,2024,16,Home,7,11,2,30,15,0,1,0,0,0,0,3,9,9.18
Justice Hill,Ravens,Bills,2025,1,Away,23,45,2,-14,-7,0,2,1,3,3,0,-0.6,,
Justice Hill,Ravens,Browns,2025,2,Home,22,39,3,7,2.3,0,3,3,18,6,0,4,5,6.85
Justice Hill,Ravens,Lions,2025,3,Home,29,51,0,0,0,0,4,3,45,15,0,6,15,10
Justice Hill,Ravens,Chiefs,2025,4,Away,32,58,3,76,25.3,1,6,5,41,8.2,1,26.2,29,14.87
Justice Hill,Ravens,Texans,2025,5,Home,13,30,1,3,3,0,2,1,9,9,0,1.7,16,10.7
Justice Hill,Ravens,Rams,2025,6,Home,35,45,6,16,2.7,0,6,5,28,5.6,0,6.9,16,10.37
Justice Hill,Ravens,Bears,2025,8,Home,19,31,1,2,2,0,0,0,0,0,0,0.2,17,11.64
Justice Hill,Ravens,Dolphins,2025,9,Away,11,20,1,2,2,0,2,2,13,6.5,0,2.5,23,12.95
Justice Hill,Ravens,Vikings,2025,10,Away,19,27,1,1,1,1,2,1,12,12,0,7.8,17,10.8
Justice Hill,Ravens,Jets,2025,12,Home,16,25,0,0,0,0,0,0,0,0,0,0,14,9.9
Kareem Hunt,Browns,Titans,2023,3,Home,14,20,5,13,2.6,0,3,2,22,11,0,4.5,2,5.05
Kareem Hunt,Browns,Ravens,2023,4,Home,15,22,5,12,2.4,0,0,0,0,0,0,1.2,21,10.5
Kareem Hunt,Browns,49ers,2023,6,Home,28,37,12,47,3.9,1,3,3,24,8,0,14.6,11,8.47
Kareem Hunt,Browns,Colts,2023,7,Away,19,25,10,31,3.1,2,1,0,0,0,0,15.1,19,10.47
Kareem Hunt,Browns,Seahawks,2023,8,Away,27,35,14,55,3.9,1,1,1,12,12,0,13.2,15,9.33
Kareem Hunt,Browns,Cardinals,2023,9,Home,21,29,14,38,2.7,1,1,0,0,0,0,9.8,28,16.23
Kareem Hunt,Browns,Ravens,2023,10,Away,28,36,10,32,3.2,1,0,0,0,0,0,9.2,11,8.97
Kareem Hunt,Browns,Steelers,2023,11,Home,33,44,12,36,3,0,3,3,1,0.3,0,5.2,21,10.84
Kareem Hunt,Browns,Broncos,2023,12,Away,19,26,7,22,3.1,0,0,0,0,0,0,2.2,32,13.83
Kareem Hunt,Browns,Rams,2023,13,Away,25,35,12,48,4,0,1,1,0,0,0,5.3,11,8.43
Kareem Hunt,Browns,Jaguars,2023,14,Home,28,37,10,27,2.7,1,1,1,3,3,0,9.5,15,9.35
Kareem Hunt,Browns,Bears,2023,15,Home,22,32,7,8,1.1,0,1,1,12,12,0,2.5,20,10.11
Kareem Hunt,Browns,Texans,2023,16,Away,31,38,7,11,1.6,1,4,2,5,2.5,0,8.6,18,9.55
Kareem Hunt,Browns,Jets,2023,17,Home,22,37,10,31,3.1,1,1,0,0,0,0,9.1,18,9.6
Kareem Hunt,Browns,Bengals,2023,18,Away,7,13,0,0,0,0,1,1,5,5,0,1,24,10.66
Kareem Hunt,Chiefs,Chargers,2024,4,Away,28,45,14,69,4.9,0,3,2,16,8,0,9.5,4,7.18
Kareem Hunt,Chiefs,Saints,2024,5,Home,53,63,27,102,3.8,1,1,1,15,15,0,18.2,11,9.39
Kareem Hunt,Chiefs,49ers,2024,7,Away,45,64,22,78,3.5,2,2,2,5,2.5,0,21.3,25,12.38
Kareem Hunt,Chiefs,Raiders,2024,8,Away,42,58,21,59,2.8,1,1,1,4,4,0,12.8,23,11.58
Kareem Hunt,Chiefs,Buccaneers,2024,9,Home,49,58,27,106,3.9,1,1,1,11,11,0,18.2,15,10.48
Kareem Hunt,Chiefs,Broncos,2024,10,Home,44,65,14,35,2.5,0,10,7,65,9.3,0,13.5,11,9.7
Kareem Hunt,Chiefs,Bills,2024,11,Away,38,69,14,60,4.3,0,0,0,0,0,0,6,28,13.84
Kareem Hunt,Chiefs,Panthers,2024,12,Away,41,55,16,68,4.3,0,4,3,19,6.3,0,10.2,24,12.6
Kareem Hunt,Chiefs,Raiders,2024,13,Home,27,38,7,15,2.1,0,4,2,0,0,0,2.5,21,10.81
Kareem Hunt,Chiefs,Chargers,2024,14,Home,20,29,5,16,3.2,0,1,1,13,13,0,3.4,5,8.16
Kareem Hunt,Chiefs,Browns,2024,15,Away,28,37,13,45,3.5,0,2,1,4,4,0,5.4,6,8.67
Kareem Hunt,Chiefs,Texans,2024,16,Home,32,43,11,55,5,1,3,2,24,12,0,14.9,6,8.99
Kareem Hunt,Chiefs,Steelers,2024,17,Away,30,48,9,20,2.2,1,0,0,0,0,0,8,9,9.23
Kareem Hunt,Chiefs,Chargers,2025,1,Away,23,38,5,16,3.2,0,3,2,10,5,0,3.6,,
Kareem Hunt,Chiefs,Eagles,2025,2,Home,24,40,8,31,3.9,0,1,1,3,3,0,3.9,31,19.4
Kareem Hunt,Chiefs,Giants,2025,3,Away,32,44,10,34,3.4,1,1,1,10,10,0,10.9,32,18.1
Kareem Hunt,Chiefs,Ravens,2025,4,Home,32,44,13,34,2.6,0,1,1,13,13,0,5.2,31,15.15
Kareem Hunt,Chiefs,Jaguars,2025,5,Away,21,33,7,49,7,2,1,1,8,8,0,18.2,6,7.99
Kareem Hunt,Chiefs,Lions,2025,6,Home,19,30,6,23,3.8,0,1,1,11,11,0,3.9,8,8.74
Kareem Hunt,Chiefs,Raiders,2025,7,Home,15,19,4,18,4.5,0,0,0,0,0,0,1.8,12,9.15
Kareem Hunt,Chiefs,Commanders,2025,8,Home,22,32,9,40,4.4,1,1,1,2,2,1,16.7,22,13.34
Kareem Hunt,Chiefs,Bills,2025,9,Away,47,78,11,49,4.5,1,2,1,6,6,0,12,16,10.88
Kareem Hunt,Chiefs,Broncos,2025,11,Away,56,80,13,59,4.5,1,2,1,3,3,0,12.7,19,11.03
Kareem Hunt,Chiefs,Colts,2025,12,Home,68,71,30,104,3.5,1,3,3,26,8.7,0,18.5,8,8.55
Ke'Shawn Vaughn,Buccaneers,Saints,2023,4,Away,21,30,9,16,1.8,0,1,1,3,3,0,2.4,5,6.27
Ke'Shawn Vaughn,Buccaneers,Lions,2023,6,Home,12,21,6,9,1.5,0,2,0,0,0,0,0.9,1,5.09
Ke'Shawn Vaughn,Buccaneers,Falcons,2023,7,Home,18,25,4,7,1.8,0,1,0,0,0,0,0.7,7,7.9
Ke'Shawn Vaughn,Buccaneers,Bills,2023,8,Away,4,6,1,1,1,0,0,0,0,0,0,0.1,29,11.68
Ke'Shawn Vaughn,Buccaneers,Texans,2023,9,Away,5,8,4,9,2.3,0,1,1,-1,-1,0,1.3,15,9.74
Keaontay Ingram,Cardinals,Commanders,2023,1,Away,7,11,5,-4,-0.8,0,0,0,0,0,0,-0.4,,
Keaontay Ingram,Cardinals,Giants,2023,2,Home,10,15,2,6,3,0,0,0,0,0,0,0.6,31,21.2
Keaontay Ingram,Cardinals,Cowboys,2023,3,Home,9,15,5,13,2.6,0,1,1,8,8,0,2.6,1,2.5
Keaontay Ingram,Cardinals,Rams,2023,6,Away,28,37,10,40,4,0,2,2,11,5.5,0,6.1,21,9.84
Keaontay Ingram,Cardinals,Ravens,2023,8,Home,29,38,2,9,4.5,0,1,1,7,7,0,2.1,26,11.11
Keaontay Ingram,Cardinals,Browns,2023,9,Away,22,42,9,8,0.9,0,0,0,0,0,0,0.8,4,7.08
Keaontay Ingram,Cardinals,Falcons,2023,10,Home,14,22,2,2,1,0,0,0,0,0,0,0.2,9,8.41
Keaton Mitchell,Ravens,Lions,2023,7,Home,2,3,0,0,0,0,1,1,9,9,0,1.4,1,5.11
Keaton Mitchell,Ravens,Seahawks,2023,9,Home,14,18,9,138,15.3,1,1,1,-4,-4,0,19.9,13,9.2
Keaton Mitchell,Ravens,Browns,2023,10,Home,13,24,3,34,11.3,1,2,1,32,32,0,13.1,1,6.31
Keaton Mitchell,Ravens,Bengals,2023,11,Home,24,36,8,33,4.1,0,1,1,8,8,0,4.6,17,10.34
Keaton Mitchell,Ravens,Chargers,2023,12,Away,33,46,9,64,7.1,0,2,2,25,12.5,0,9.9,20,10.38
Keaton Mitchell,Ravens,Rams,2023,14,Home,24,33,9,54,6,0,2,1,8,8,0,6.7,11,8.49
Keaton Mitchell,Ravens,Jaguars,2023,15,Away,25,36,9,73,8.1,0,2,2,15,7.5,0,9.8,15,9.42
Keith Smith,Falcons,Panthers,2023,1,Home,10,19,0,0,0,0,0,0,0,0,0,0,,
Keith Smith,Falcons,Packers,2023,2,Home,17,21,0,0,0,0,0,0,0,0,0,0,20,9.27
Keith Smith,Falcons,Jaguars,2023,4,Away,17,29,0,0,0,0,0,0,0,0,0,0,11,7.52
Keith Smith,Falcons,Texans,2023,5,Home,22,29,0,0,0,0,1,1,28,28,0,3.3,21,11.12
Keith Smith,Falcons,Buccaneers,2023,7,Away,21,32,0,0,0,0,1,1,-1,-1,0,0.4,8,7.92
Keith Smith,Falcons,Titans,2023,8,Away,4,6,0,0,0,0,0,0,0,0,0,0,19,10.05
Keith Smith,Falcons,Cardinals,2023,10,Away,21,30,0,0,0,0,0,0,0,0,0,0,28,15.27
Keith Smith,Falcons,Saints,2023,12,Home,11,18,0,0,0,0,1,1,6,6,0,1.1,7,7.3
Keith Smith,Falcons,Jets,2023,13,Away,15,22,0,0,0,0,0,0,0,0,0,0,21,10.42
Keith Smith,Falcons,Buccaneers,2023,14,Home,11,15,0,0,0,0,0,0,0,0,0,0,7,7.81
Keith Smith,Falcons,Panthers,2023,15,Away,10,19,0,0,0,0,0,0,0,0,0,0,29,12.65
Kendre Miller,Saints,Packers,2023,3,Away,21,34,9,34,3.8,0,1,1,0,0,0,3.9,19,10.36
Kendre Miller,Saints,Buccaneers,2023,4,Home,5,8,1,3,3,0,1,1,5,5,0,1.3,10,7.45
Kendre Miller,Saints,Patriots,2023,5,Away,26,36,12,37,3.1,0,4,4,53,13.3,0,11,6,6.51
Kendre Miller,Saints,Texans,2023,6,Away,18,22,2,-1,-0.5,0,2,1,13,13,0,1.7,20,9.64
Kendre Miller,Saints,Jaguars,2023,7,Home,3,3,0,0,0,0,0,0,0,0,0,0,5,7.55
Kendre Miller,Saints,Colts,2023,8,Away,9,14,3,10,3.3,0,1,1,9,9,0,2.4,24,10.66
Kendre Miller,Saints,Bears,2023,9,Home,6,10,1,0,0,0,1,1,31,31,0,3.6,21,11.05
Kendre Miller,Saints,Falcons,2023,18,Home,24,36,13,73,5.6,1,1,1,6,6,0,14.4,13,9.17
Kendre Miller,Saints,Broncos,2024,7,Home,20,29,6,36,6,0,3,2,1,0.5,0,4.7,16,9.88
Kendre Miller,Saints,Chargers,2024,8,Away,10,14,3,16,5.3,0,0,0,0,0,0,1.6,2,7.53
Kendre Miller,Saints,Giants,2024,14,Away,18,26,10,32,3.2,1,1,0,0,0,0,9.2,18,10.71
Kendre Miller,Saints,Commanders,2024,15,Home,26,47,9,46,5.1,0,1,0,0,0,0,4.6,19,10.5
Kendre Miller,Saints,Packers,2024,16,Away,22,39,8,15,1.9,0,2,2,16,8,0,4.1,22,10.89
Kendre Miller,Saints,Raiders,2024,17,Home,8,13,3,3,1,0,1,1,16,16,0,2.4,15,10.06
Kendre Miller,Saints,Cardinals,2025,1,Home,11,15,5,24,4.8,0,0,0,0,0,0,2.4,,
Kendre Miller,Saints,49ers,2025,2,Home,11,15,5,8,1.6,0,1,1,2,2,0,1.5,8,7.3
Kendre Miller,Saints,Seahawks,2025,3,Away,20,27,7,27,3.9,0,2,2,9,4.5,0,4.6,19,10.85
Kendre Miller,Saints,Bills,2025,4,Away,21,31,11,65,5.9,1,0,0,0,0,0,12.5,16,9.22
Kendre Miller,Saints,Giants,2025,5,Home,26,39,10,41,4.1,0,1,1,8,8,0,5.4,27,15.48
Kendre Miller,Saints,Patriots,2025,6,Home,22,39,8,21,2.6,0,1,1,11,11,0,3.7,11,9
Kendre Miller,Saints,Bears,2025,7,Away,2,4,1,7,7,0,0,0,0,0,0,0.7,24,12.44
Kenneth Gainwell,Eagles,Patriots,2023,1,Away,41,62,14,54,3.9,0,4,4,20,5,0,9.4,,
Kenneth Gainwell,Eagles,Buccaneers,2023,3,Away,37,46,14,43,3.1,0,2,1,5,5,0,5.3,6,6.28
Kenneth Gainwell,Eagles,Commanders,2023,4,Home,27,38,4,14,3.5,0,2,2,7,3.5,0,5.1,12,8.2
Kenneth Gainwell,Eagles,Rams,2023,5,Away,30,38,7,17,2.4,0,2,1,7,7,0,2.9,20,10.44
Kenneth Gainwell,Eagles,Jets,2023,6,Away,29,41,2,13,6.5,0,2,1,4,4,0,2.2,23,10.27
Kenneth Gainwell,Eagles,Dolphins,2023,7,Home,23,32,8,16,2,1,0,0,0,0,0,7.6,15,9.51
Kenneth Gainwell,Eagles,Commanders,2023,8,Away,19,30,2,-4,-2,0,5,5,30,6,0,3.1,12,8.76
Kenneth Gainwell,Eagles,Cowboys,2023,9,Home,23,37,3,22,7.3,1,1,1,1,1,0,8.8,1,6.63
Kenneth Gainwell,Eagles,Chiefs,2023,11,Away,17,30,1,1,1,0,1,1,4,4,0,1,3,6.73
Kenneth Gainwell,Eagles,Bills,2023,12,Home,23,35,2,26,13,0,3,2,10,5,0,4.6,28,11.77
Kenneth Gainwell,Eagles,49ers,2023,13,Home,39,54,2,5,2.5,0,6,5,42,8.4,0,7.2,15,9.52
Kenneth Gainwell,Eagles,Cowboys,2023,14,Away,25,45,4,28,7,0,0,0,0,0,0,2.8,1,7.31
Kenneth Gainwell,Eagles,Seahawks,2023,15,Away,28,41,6,21,3.5,0,1,0,0,0,0,2.1,17,9.61
Kenneth Gainwell,Eagles,Giants,2023,16,Home,30,40,6,41,6.8,0,3,3,38,12.7,0,9.4,27,11.57
Kenneth Gainwell,Eagles,Cardinals,2023,17,Home,26,53,2,5,2.5,0,4,4,15,3.8,0,4.7,32,14.37
Kenneth Gainwell,Eagles,Giants,2023,18,Away,25,38,7,62,8.9,0,1,0,0,0,0,6.2,29,12.3
Kenneth Gainwell,Eagles,Packers,2024,1,Home,15,20,1,2,2,0,1,1,10,10,0,1.7,,
Kenneth Gainwell,Eagles,Falcons,2024,2,Home,7,10,2,6,3,0,0,0,0,0,0,0.6,4,5.7
Kenneth Gainwell,Eagles,Saints,2024,3,Away,14,19,0,0,0,0,3,2,12,6,0,2.2,1,3.93
Kenneth Gainwell,Eagles,Buccaneers,2024,4,Away,25,44,2,9,4.5,0,1,0,0,0,0,0.9,19,10.95
